seed,intervention,holdout_nll,holdout_accuracy,nll_delta_vs_intact,accuracy_delta_vs_intact,mean_active_mechanisms_per_token,mean_writers_per_token,mean_recipients_per_token,mechanism_load,role_mechanism_load,condition
0,intact,1.968094103572,0.541666666667,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
0,no_broadcast,1.929470422560,0.291666666667,-0.038623681012,-0.250000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
0,no_workspace_persistence,2.255988667721,0.354166666667,0.287894564149,-0.187500000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
0,no_workspace_output,1.968094103572,0.541666666667,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
0,no_spine_workspace,1.968094103572,0.541666666667,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
0,no_mechanism_output,1.611878395945,0.187500000000,-0.356215707627,-0.354166666667,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
0,workspace_disconnected,1.929470422560,0.291666666667,-0.038623681012,-0.250000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
0,no_workspace_writes,1.909311354120,0.416666666667,-0.058782749452,-0.125000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
0,zero_reader_inbox,1.929470422560,0.291666666667,-0.038623681012,-0.250000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
0,permuted_recipients,1.929470422560,0.291666666667,-0.038623681012,-0.250000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
1,intact,1.865359053716,0.458333333333,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
1,no_broadcast,2.866143612420,0.166666666667,1.000784558705,-0.291666666667,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
1,no_workspace_persistence,2.945134871195,0.250000000000,1.079775817479,-0.208333333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
1,no_workspace_output,1.865359053716,0.458333333333,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
1,no_spine_workspace,1.865359053716,0.458333333333,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
1,no_mechanism_output,1.605875229848,0.145833333333,-0.259483823868,-0.312500000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
1,workspace_disconnected,2.866143612420,0.166666666667,1.000784558705,-0.291666666667,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
1,no_workspace_writes,3.117975622804,0.125000000000,1.252616569089,-0.333333333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
1,zero_reader_inbox,2.866143612420,0.166666666667,1.000784558705,-0.291666666667,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
1,permuted_recipients,2.866143612420,0.166666666667,1.000784558705,-0.291666666667,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
2,intact,2.405474346727,0.458333333333,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
2,no_broadcast,2.428109100195,0.312500000000,0.022634753468,-0.145833333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
2,no_workspace_persistence,2.701225741086,0.250000000000,0.295751394359,-0.208333333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
2,no_workspace_output,2.405474346727,0.458333333333,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
2,no_spine_workspace,2.405474346727,0.458333333333,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
2,no_mechanism_output,1.617379277764,0.187500000000,-0.788095068964,-0.270833333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
2,workspace_disconnected,2.428109100195,0.312500000000,0.022634753468,-0.145833333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
2,no_workspace_writes,2.573775060685,0.312500000000,0.168300713958,-0.145833333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
2,zero_reader_inbox,2.428109100195,0.312500000000,0.022634753468,-0.145833333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
2,permuted_recipients,2.428109100195,0.312500000000,0.022634753468,-0.145833333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
3,intact,2.493813759119,0.250000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
3,no_broadcast,2.429537536512,0.166666666667,-0.064276222607,-0.083333333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
3,no_workspace_persistence,2.283463311473,0.312500000000,-0.210350447647,0.062500000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
3,no_workspace_output,2.493813759119,0.250000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
3,no_spine_workspace,2.493813759119,0.250000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
3,no_mechanism_output,1.604149259708,0.250000000000,-0.889664499412,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
3,workspace_disconnected,2.429537536512,0.166666666667,-0.064276222607,-0.083333333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
3,no_workspace_writes,2.735935436616,0.208333333333,0.242121677497,-0.041666666667,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
3,zero_reader_inbox,2.429537536512,0.166666666667,-0.064276222607,-0.083333333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
3,permuted_recipients,2.429537536512,0.166666666667,-0.064276222607,-0.083333333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
4,intact,2.219046752822,0.500000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
4,no_broadcast,2.231876961387,0.291666666667,0.012830208565,-0.208333333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
4,no_workspace_persistence,2.514203883112,0.395833333333,0.295157130290,-0.104166666667,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
4,no_workspace_output,2.219046752822,0.500000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
4,no_spine_workspace,2.219046752822,0.500000000000,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
4,no_mechanism_output,1.599886465820,0.125000000000,-0.619160287002,-0.375000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
4,workspace_disconnected,2.231876961387,0.291666666667,0.012830208565,-0.208333333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
4,no_workspace_writes,2.335151751739,0.166666666667,0.116104998917,-0.333333333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
4,zero_reader_inbox,2.231876961387,0.291666666667,0.012830208565,-0.208333333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
4,permuted_recipients,2.231876961387,0.291666666667,0.012830208565,-0.208333333333,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
5,intact,1.786080068537,0.541666666667,0.000000000000,0.000000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
5,no_broadcast,2.292475683199,0.166666666667,0.506395614662,-0.375000000000,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
5,no_workspace_persistence,2.096738699808,0.312500000000,0.310658631271,-0.229166666667,1.000000000000,0.750000000000,1.000000000000,96;96;96;96,entity:48;48;48;0|value:48;48;48;0|filler:0;0;0;0|query_marker:0;0;0;48|query_entity:0;0;0;48,mediation_aux_annealed
